Content ID,Reaction Type,Content.Type,Content.Category,ReactionTypes.Score
abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,GIF,veganism,0
abf9ec3b-1d0f-4238-a8f8-137072dab287,dislike,GIF,veganism,10
abf9ec3b-1d0f-4238-a8f8-137072dab287,worried,GIF,veganism,12
abf9ec3b-1d0f-4238-a8f8-137072dab287,scared,GIF,veganism,15
abf9ec3b-1d0f-4238-a8f8-137072dab287,hate,GIF,veganism,5
abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,30
abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,20
abf9ec3b-1d0f-4238-a8f8-137072dab287,disgust,GIF,veganism,0
abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,65
abf9ec3b-1d0f-4238-a8f8-137072dab287,want,GIF,veganism,70
abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,30
abf9ec3b-1d0f-4238-a8f8-137072dab287,super love,GIF,veganism,75
abf9ec3b-1d0f-4238-a8f8-137072dab287,indifferent,GIF,veganism,20
abf9ec3b-1d0f-4238-a8f8-137072dab287,peeking,GIF,veganism,35
abf9ec3b-1d0f-4238-a8f8-137072dab287,interested,GIF,veganism,30
abf9ec3b-1d0f-4238-a8f8-137072dab287,love,GIF,veganism,65
60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,Travel,65
60872f35-3eb4-4742-b3b0-48f15f11be66,peeking,video,Travel,35
60872f35-3eb4-4742-b3b0-48f15f11be66,like,video,Travel,50
60872f35-3eb4-4742-b3b0-48f15f11be66,scared,video,Travel,15
60872f35-3eb4-4742-b3b0-48f15f11be66,heart,video,Travel,60
60872f35-3eb4-4742-b3b0-48f15f11be66,want,video,Travel,70
60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,Travel,65
60872f35-3eb4-4742-b3b0-48f15f11be66,scared,video,Travel,15
60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,Travel,65
60872f35-3eb4-4742-b3b0-48f15f11be66,love,video,Travel,65
60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,video,Travel,70
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,Travel,12
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,Travel,12
60872f35-3eb4-4742-b3b0-48f15f11be66,heart,video,Travel,60
60872f35-3eb4-4742-b3b0-48f15f11be66,worried,video,Travel,12
60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,video,Travel,45
60872f35-3eb4-4742-b3b0-48f15f11be66,cherish,video,Travel,70
60872f35-3eb4-4742-b3b0-48f15f11be66,intrigued,video,Travel,45
60872f35-3eb4-4742-b3b0-48f15f11be66,indifferent,video,Travel,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,Fitness,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,Fitness,12
1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,audio,Fitness,75
1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,Fitness,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,Fitness,65
1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,Fitness,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,like,audio,Fitness,50
1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,Fitness,5
1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,audio,Fitness,45
1b6f05f1-df9e-4ad4-989e-029baf20478f,like,audio,Fitness,50
1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,audio,Fitness,0
1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,Fitness,60
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,Fitness,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,Fitness,60
1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,audio,Fitness,30
1b6f05f1-df9e-4ad4-989e-029baf20478f,want,audio,Fitness,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,Fitness,65
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,Fitness,72
1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,Fitness,65
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,Fitness,60
1b6f05f1-df9e-4ad4-989e-029baf20478f,super love,audio,Fitness,75
1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,Fitness,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,hate,audio,Fitness,5
1b6f05f1-df9e-4ad4-989e-029baf20478f,cherish,audio,Fitness,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,heart,audio,Fitness,60
1b6f05f1-df9e-4ad4-989e-029baf20478f,want,audio,Fitness,70
1b6f05f1-df9e-4ad4-989e-029baf20478f,love,audio,Fitness,65
1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,Fitness,72
1b6f05f1-df9e-4ad4-989e-029baf20478f,intrigued,audio,Fitness,45
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,dislike,audio,Fitness,10
1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,Fitness,72
1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,Fitness,12
1b6f05f1-df9e-4ad4-989e-029baf20478f,disgust,audio,Fitness,0
1b6f05f1-df9e-4ad4-989e-029baf20478f,worried,audio,Fitness,12
1b6f05f1-df9e-4ad4-989e-029baf20478f,indifferent,audio,Fitness,20
1b6f05f1-df9e-4ad4-989e-029baf20478f,interested,audio,Fitness,30
1b6f05f1-df9e-4ad4-989e-029baf20478f,adore,audio,Fitness,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,cherish,GIF,Travel,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,GIF,Travel,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,like,GIF,Travel,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,Travel,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,GIF,Travel,75
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,Travel,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,Travel,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,GIF,Travel,30
1a5b511a-7199-4f05-988a-1f1d0380ca11,like,GIF,Travel,50
1a5b511a-7199-4f05-988a-1f1d0380ca11,intrigued,GIF,Travel,45
1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,Travel,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,want,GIF,Travel,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,super love,GIF,Travel,75
1a5b511a-7199-4f05-988a-1f1d0380ca11,hate,GIF,Travel,5
1a5b511a-7199-4f05-988a-1f1d0380ca11,dislike,GIF,Travel,10
1a5b511a-7199-4f05-988a-1f1d0380ca11,heart,GIF,Travel,60
1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,GIF,Travel,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,peeking,GIF,Travel,35
1a5b511a-7199-4f05-988a-1f1d0380ca11,indifferent,GIF,Travel,20
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,GIF,Travel,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,worried,GIF,Travel,12
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,intrigued,GIF,Travel,45
1a5b511a-7199-4f05-988a-1f1d0380ca11,love,GIF,Travel,65
1a5b511a-7199-4f05-988a-1f1d0380ca11,interested,GIF,Travel,30
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,scared,GIF,Travel,15
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
1a5b511a-7199-4f05-988a-1f1d0380ca11,cherish,GIF,Travel,70
1a5b511a-7199-4f05-988a-1f1d0380ca11,disgust,GIF,Travel,0
1a5b511a-7199-4f05-988a-1f1d0380ca11,love,GIF,Travel,65
1a5b511a-7199-4f05-988a-1f1d0380ca11,adore,GIF,Travel,72
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,video,Travel,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,video,Travel,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,indifferent,video,Travel,20
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,video,Travel,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,video,Travel,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,video,Travel,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,video,Travel,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,peeking,video,Travel,35
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,video,Travel,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,want,video,Travel,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,like,video,Travel,50
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,heart,video,Travel,60
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,indifferent,video,Travel,20
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,dislike,video,Travel,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,video,Travel,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,video,Travel,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,video,Travel,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,video,Travel,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,video,Travel,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,video,Travel,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,like,video,Travel,50
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,video,Travel,5
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,want,video,Travel,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,disgust,video,Travel,0
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,hate,video,Travel,5
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,cherish,video,Travel,70
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,dislike,video,Travel,10
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,super love,video,Travel,75
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,worried,video,Travel,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,indifferent,video,Travel,20
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,scared,video,Travel,15
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,worried,video,Travel,12
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,love,video,Travel,65
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,intrigued,video,Travel,45
5ac2552c-15a5-41ed-8d67-9c57bce74ebc,interested,video,Travel,30
b5966298-63d8-403e-96ab-9a610eb9752d,like,GIF,Soccer,50
b5966298-63d8-403e-96ab-9a610eb9752d,dislike,GIF,Soccer,10
b5966298-63d8-403e-96ab-9a610eb9752d,love,GIF,Soccer,65
b5966298-63d8-403e-96ab-9a610eb9752d,hate,GIF,Soccer,5
b5966298-63d8-403e-96ab-9a610eb9752d,like,GIF,Soccer,50
b5966298-63d8-403e-96ab-9a610eb9752d,love,GIF,Soccer,65
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,want,video,science,70
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,indifferent,video,science,20
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,video,science,35
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,video,science,75
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,video,science,30
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,video,science,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,heart,video,science,60
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,love,video,science,65
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,disgust,video,science,0
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,disgust,video,science,0
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,like,video,science,50
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,interested,video,science,30
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,video,science,72
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,video,science,72
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,super love,video,science,75
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,video,science,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,peeking,video,science,35
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,dislike,video,science,10
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,adore,video,science,72
ec69ad7c-c57b-4d10-ad0f-930ff10bf687,hate,video,science,5
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,video,Travel,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,worried,video,Travel,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,video,Travel,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,Travel,5
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,intrigued,video,Travel,45
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,cherish,video,Travel,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,want,video,Travel,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,disgust,video,Travel,0
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,adore,video,Travel,72
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,want,video,Travel,70
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,heart,video,Travel,60
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,love,video,Travel,65
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,adore,video,Travel,72
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,intrigued,video,Travel,45
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,peeking,video,Travel,35
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,worried,video,Travel,12
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,Travel,5
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,love,video,Travel,65
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,indifferent,video,Travel,20
51a9bf9c-2c90-487b-ad37-9db7f18c36e7,hate,video,Travel,5
9c542f56-b0ec-4df1-b95e-f56e1c467813,disgust,audio,Food,0
9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,audio,Food,15
9c542f56-b0ec-4df1-b95e-f56e1c467813,heart,audio,Food,60
9c542f56-b0ec-4df1-b95e-f56e1c467813,love,audio,Food,65
9c542f56-b0ec-4df1-b95e-f56e1c467813,love,audio,Food,65
9c542f56-b0ec-4df1-b95e-f56e1c467813,want,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,audio,Food,15
9c542f56-b0ec-4df1-b95e-f56e1c467813,cherish,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,cherish,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,love,audio,Food,65
9c542f56-b0ec-4df1-b95e-f56e1c467813,super love,audio,Food,75
9c542f56-b0ec-4df1-b95e-f56e1c467813,disgust,audio,Food,0
9c542f56-b0ec-4df1-b95e-f56e1c467813,want,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,like,audio,Food,50
9c542f56-b0ec-4df1-b95e-f56e1c467813,super love,audio,Food,75
9c542f56-b0ec-4df1-b95e-f56e1c467813,intrigued,audio,Food,45
9c542f56-b0ec-4df1-b95e-f56e1c467813,worried,audio,Food,12
9c542f56-b0ec-4df1-b95e-f56e1c467813,worried,audio,Food,12
9c542f56-b0ec-4df1-b95e-f56e1c467813,heart,audio,Food,60
9c542f56-b0ec-4df1-b95e-f56e1c467813,disgust,audio,Food,0
9c542f56-b0ec-4df1-b95e-f56e1c467813,love,audio,Food,65
9c542f56-b0ec-4df1-b95e-f56e1c467813,adore,audio,Food,72
9c542f56-b0ec-4df1-b95e-f56e1c467813,dislike,audio,Food,10
9c542f56-b0ec-4df1-b95e-f56e1c467813,indifferent,audio,Food,20
9c542f56-b0ec-4df1-b95e-f56e1c467813,worried,audio,Food,12
9c542f56-b0ec-4df1-b95e-f56e1c467813,want,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,hate,audio,Food,5
9c542f56-b0ec-4df1-b95e-f56e1c467813,want,audio,Food,70
9c542f56-b0ec-4df1-b95e-f56e1c467813,peeking,audio,Food,35
9c542f56-b0ec-4df1-b95e-f56e1c467813,super love,audio,Food,75
9c542f56-b0ec-4df1-b95e-f56e1c467813,scared,audio,Food,15
9c542f56-b0ec-4df1-b95e-f56e1c467813,like,audio,Food,50
9c542f56-b0ec-4df1-b95e-f56e1c467813,like,audio,Food,50
9c542f56-b0ec-4df1-b95e-f56e1c467813,peeking,audio,Food,35
9c542f56-b0ec-4df1-b95e-f56e1c467813,dislike,audio,Food,10
9c542f56-b0ec-4df1-b95e-f56e1c467813,intrigued,audio,Food,45
9c542f56-b0ec-4df1-b95e-f56e1c467813,peeking,audio,Food,35
9c542f56-b0ec-4df1-b95e-f56e1c467813,heart,audio,Food,60
9c542f56-b0ec-4df1-b95e-f56e1c467813,indifferent,audio,Food,20
9c542f56-b0ec-4df1-b95e-f56e1c467813,hate,audio,Food,5
10df3489-3d58-4929-977c-d3e7e177f5fd,worried,GIF,Studying,12
10df3489-3d58-4929-977c-d3e7e177f5fd,heart,GIF,Studying,60
10df3489-3d58-4929-977c-d3e7e177f5fd,want,GIF,Studying,70
10df3489-3d58-4929-977c-d3e7e177f5fd,intrigued,GIF,Studying,45
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,disgust,video,public speaking,0
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,indifferent,video,public speaking,20
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,intrigued,video,public speaking,45
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,want,video,public speaking,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,worried,video,public speaking,12
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,interested,video,public speaking,30
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,super love,video,public speaking,75
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,scared,video,public speaking,15
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,love,video,public speaking,65
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,cherish,video,public speaking,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,peeking,video,public speaking,35
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,love,video,public speaking,65
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,peeking,video,public speaking,35
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,cherish,video,public speaking,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,heart,video,public speaking,60
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,heart,video,public speaking,60
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,dislike,video,public speaking,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,like,video,public speaking,50
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,cherish,video,public speaking,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,worried,video,public speaking,12
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,like,video,public speaking,50
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,disgust,video,public speaking,0
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,cherish,video,public speaking,70
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,indifferent,video,public speaking,20
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,interested,video,public speaking,30
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,5
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,love,video,public speaking,65
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,5
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,dislike,video,public speaking,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,heart,video,public speaking,60
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,dislike,video,public speaking,10
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,worried,video,public speaking,12
41c97dd6-3f0d-4a6c-9083-2163e8e08e19,hate,video,public speaking,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,cherish,photo,Healthy eating,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,Healthy eating,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,photo,Healthy eating,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,photo,Healthy eating,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,photo,Healthy eating,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,photo,Healthy eating,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,photo,Healthy eating,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,photo,Healthy eating,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,intrigued,photo,Healthy eating,45
e8d62710-7e3a-4bef-b6da-edaaed70c401,scared,photo,Healthy eating,15
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,photo,Healthy eating,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,peeking,photo,Healthy eating,35
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,photo,Healthy eating,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,interested,photo,Healthy eating,30
e8d62710-7e3a-4bef-b6da-edaaed70c401,scared,photo,Healthy eating,15
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,photo,Healthy eating,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,photo,Healthy eating,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,photo,Healthy eating,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,photo,Healthy eating,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,photo,Healthy eating,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,photo,Healthy eating,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,photo,Healthy eating,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,photo,Healthy eating,0
e8d62710-7e3a-4bef-b6da-edaaed70c401,peeking,photo,Healthy eating,35
e8d62710-7e3a-4bef-b6da-edaaed70c401,indifferent,photo,Healthy eating,20
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,photo,Healthy eating,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,like,photo,Healthy eating,50
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,Healthy eating,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,photo,Healthy eating,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,Healthy eating,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,photo,Healthy eating,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,photo,Healthy eating,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,hate,photo,Healthy eating,5
e8d62710-7e3a-4bef-b6da-edaaed70c401,want,photo,Healthy eating,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,adore,photo,Healthy eating,72
e8d62710-7e3a-4bef-b6da-edaaed70c401,interested,photo,Healthy eating,30
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,photo,Healthy eating,0
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,photo,Healthy eating,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,dislike,photo,Healthy eating,10
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,photo,Healthy eating,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,love,photo,Healthy eating,65
e8d62710-7e3a-4bef-b6da-edaaed70c401,heart,photo,Healthy eating,60
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,photo,Healthy eating,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,cherish,photo,Healthy eating,70
e8d62710-7e3a-4bef-b6da-edaaed70c401,worried,photo,Healthy eating,12
e8d62710-7e3a-4bef-b6da-edaaed70c401,disgust,photo,Healthy eating,0
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,adore,video,culture,72
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,like,video,culture,50
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,like,video,culture,50
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,want,video,culture,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,indifferent,video,culture,20
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,adore,video,culture,72
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,intrigued,video,culture,45
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,indifferent,video,culture,20
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,heart,video,culture,60
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,want,video,culture,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,love,video,culture,65
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,super love,video,culture,75
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,super love,video,culture,75
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,heart,video,culture,60
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,dislike,video,culture,10
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,cherish,video,culture,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,peeking,video,culture,35
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,scared,video,culture,15
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,cherish,video,culture,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,indifferent,video,culture,20
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,hate,video,culture,5
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,indifferent,video,culture,20
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,heart,video,culture,60
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,disgust,video,culture,0
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,hate,video,culture,5
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,want,video,culture,70
d3cc4cf1-81f9-49e7-bf5d-c0ae10a88139,heart,video,culture,60
